depth;maxdim;rect_distances;potential
4;800;322;0
4;812;316;0
4;812;316;0
4;812;326;0
4;800;404;0
4;800;357;0
4;800;357;0
4;812;316;0
4;812;316;0
4;812;316;0
4;812;326;0
4;797;302;0
4;797;416;0
4;797;416;0
4;797;308;0
4;797;308;0
4;797;355;0
4;797;308;0
4;812;316;0
4;812;316;0
4;800;376;12
4;893;316;0
4;893;316;0
4;812;450;0
4;812;396;0
4;812;316;0
4;812;316;0
4;800;376;12
4;893;316;0
4;893;316;0
4;812;450;0
4;812;396;0
4;812;316;0
4;812;316;0
4;800;376;12
4;893;316;0
4;893;316;0
4;812;450;0
4;812;396;0
4;800;463;0
4;800;463;0
4;800;463;0
4;893;407;0
4;893;407;0
4;800;324;0
4;800;324;0
3;812;316;0
3;812;316;0
3;812;316;0
3;812;316;0
3;812;326;0
3;812;368;0
3;812;368;0
4;800;404;0
4;800;357;0
4;800;338;0
4;800;322;0
4;812;316;0
4;812;316;0
4;812;326;0
4;812;316;0
4;812;316;0
4;800;376;12
4;893;316;0
4;893;316;0
4;893;316;0
4;812;396;0
4;812;316;0
4;812;316;0
4;800;376;12
4;893;316;0
4;893;316;0
4;893;316;0
4;812;396;0
4;812;316;0
4;812;316;0
4;800;376;12
4;893;316;0
4;893;316;0
4;893;316;0
4;812;396;0
4;800;463;0
4;800;463;0
4;800;463;0
4;893;407;0
4;893;407;0
4;800;324;0
4;800;324;0
4;812;368;0
4;812;368;0
4;812;395;0
4;812;395;0
4;812;395;0
4;800;324;0
4;800;324;0
4;812;368;0
4;812;368;0
4;812;395;0
4;812;395;0
4;812;395;0
4;800;324;0
4;800;324;0
3;893;460;0
3;893;460;0
3;812;362;0
3;812;314;0
3;800;320;0
3;800;320;0
3;812;314;0
4;893;443;0
4;812;587;0
4;893;443;0
4;908;395;0
4;893;405;0
4;893;405;0
4;908;395;0
4;893;443;0
4;812;587;0
4;893;443;0
4;908;395;0
4;893;405;0
4;893;405;0
4;908;395;0
4;812;405;0
4;812;405;0
4;812;405;0
4;800;658;0
4;805;358;0
4;805;358;0
4;800;404;0
4;812;341;0
4;812;341;0
4;812;341;0
4;812;341;0
4;908;410;0
4;908;410;0
4;908;410;0
4;790;342;0
4;790;342;0
4;790;342;0
4;800;545;0
4;800;542;0
4;896;506;0
4;893;423;0
4;790;342;0
4;790;342;0
4;790;342;0
4;800;545;0
4;800;542;0
4;896;506;0
4;893;423;0
4;812;341;0
4;812;341;0
4;812;341;0
4;812;341;0
4;908;410;0
4;908;410;0
4;908;410;0
3;812;341;0
3;812;341;0
3;812;341;0
3;812;341;0
3;908;410;0
3;800;320;0
3;800;320;0
4;812;425;0
4;812;420;0
4;812;420;0
4;790;342;0
4;790;342;0
4;790;342;0
4;812;422;0
4;812;425;0
4;812;420;0
4;812;420;0
4;790;342;0
4;790;342;0
4;790;342;0
4;812;422;0
4;812;425;0
4;812;420;0
4;812;420;0
4;790;342;0
4;790;342;0
4;790;342;0
4;812;422;0
4;812;425;0
4;812;420;0
4;812;420;0
4;790;342;0
4;790;342;0
4;790;342;0
4;812;422;0
4;908;410;0
4;908;410;0
4;908;410;0
4;908;410;0
4;908;410;0
4;893;417;0
4;893;417;0
4;790;342;0
4;790;342;0
4;790;342;0
4;800;545;0
4;800;542;0
4;896;506;0
4;893;423;0
4;790;342;0
4;790;342;0
4;790;342;0
4;800;545;0
4;800;542;0
4;896;506;0
4;893;423;0
3;812;341;0
3;812;341;0
3;812;341;0
3;812;341;0
3;908;410;0
3;800;320;0
3;800;320;0
4;812;425;0
4;812;420;0
4;812;420;0
4;790;342;0
4;790;342;0
4;790;342;0
4;812;422;0
4;812;425;0
4;812;420;0
4;812;420;0
4;790;342;0
4;790;342;0
4;790;342;0
4;812;422;0
4;812;425;0
4;812;420;0
4;812;420;0
4;790;342;0
4;790;342;0
4;790;342;0
4;812;422;0
4;812;425;0
4;812;420;0
4;812;420;0
4;790;342;0
4;790;342;0
4;790;342;0
4;812;422;0
4;908;410;0
4;908;410;0
4;908;410;0
4;908;410;0
4;908;410;0
4;893;417;0
4;893;417;0
4;790;342;0
4;790;342;0
4;790;342;0
4;800;545;0
4;800;542;0
4;896;506;0
4;893;423;0
4;790;342;0
4;790;342;0
4;790;342;0
4;800;545;0
4;800;542;0
4;896;506;0
4;893;423;0
2;812;329;0
2;812;329;0
2;812;329;0
2;812;357;0
2;812;357;0
2;812;357;0
2;800;498;0
3;852;377;0
3;852;377;0
3;812;393;0
3;873;390;0
3;873;390;0
3;873;390;0
3;873;390;0
4;812;495;42
4;812;503;42
4;887;249;15
4;837;312;15
4;837;312;15
4;837;419;15
4;837;419;15
4;812;495;42
4;812;503;42
4;887;249;15
4;837;312;15
4;837;312;15
4;837;419;15
4;837;419;15
4;852;393;0
4;784;554;0
4;784;247;15
4;784;231;15
4;784;266;15
4;784;266;15
4;784;266;15
4;812;389;42
4;812;389;42
4;858;263;15
4;858;247;15
4;858;301;15
4;858;301;15
4;858;301;15
4;812;389;42
4;812;389;42
4;858;263;15
4;858;247;15
4;858;301;15
4;858;301;15
4;858;301;15
4;812;389;42
4;812;389;42
4;858;263;15
4;858;247;15
4;858;301;15
4;858;301;15
4;858;301;15
4;812;389;42
4;812;389;42
4;858;263;15
4;858;247;15
4;858;301;15
4;858;301;15
4;858;301;15
3;852;377;0
3;852;377;0
3;873;390;0
3;873;390;0
3;873;390;0
3;800;202;15
3;800;202;15
4;812;495;42
4;812;503;42
4;887;249;15
4;837;312;15
4;837;312;15
4;837;419;15
4;837;419;15
4;812;495;42
4;812;503;42
4;887;249;15
4;837;312;15
4;837;312;15
4;837;419;15
4;837;419;15
4;812;389;42
4;812;389;42
4;858;263;15
4;858;247;15
4;858;301;15
4;858;301;15
4;858;301;15
4;812;389;42
4;812;389;42
4;858;263;15
4;858;247;15
4;858;301;15
4;858;301;15
4;858;301;15
4;812;389;42
4;812;389;42
4;858;263;15
4;858;247;15
4;858;301;15
4;858;301;15
4;858;301;15
4;784;262;0
4;784;262;0
4;784;262;0
4;800;401;0
4;800;398;0
4;800;404;0
4;858;282;0
4;784;262;0
4;784;262;0
4;784;262;0
4;800;401;0
4;800;398;0
4;800;404;0
4;858;282;0
3;852;377;0
3;852;377;0
3;873;390;0
3;873;390;0
3;873;390;0
3;800;202;15
3;800;202;15
4;812;495;42
4;812;503;42
4;887;249;15
4;837;312;15
4;837;312;15
4;837;419;15
4;837;419;15
4;812;495;42
4;812;503;42
4;887;249;15
4;837;312;15
4;837;312;15
4;837;419;15
4;837;419;15
4;812;389;42
4;812;389;42
4;858;263;15
4;858;247;15
4;858;301;15
4;858;301;15
4;858;301;15
4;812;389;42
4;812;389;42
4;858;263;15
4;858;247;15
4;858;301;15
4;858;301;15
4;858;301;15
4;812;389;42
4;812;389;42
4;858;263;15
4;858;247;15
4;858;301;15
4;858;301;15
4;858;301;15
4;784;262;0
4;784;262;0
4;784;262;0
4;800;401;0
4;800;398;0
4;800;404;0
4;858;282;0
4;784;262;0
4;784;262;0
4;784;262;0
4;800;401;0
4;800;398;0
4;800;404;0
4;858;282;0
3;812;386;0
3;812;386;0
3;812;386;0
3;852;453;0
3;852;453;0
3;944;238;15
3;944;222;15
4;852;390;0
4;784;537;3
4;784;240;15
4;784;224;15
4;784;259;15
4;784;259;15
4;784;259;15
4;852;390;0
4;784;537;3
4;784;240;15
4;784;224;15
4;784;259;15
4;784;259;15
4;784;259;15
4;852;390;0
4;784;537;3
4;784;240;15
4;784;224;15
4;784;259;15
4;784;259;15
4;784;259;15
4;852;406;0
4;852;406;0
4;852;406;0
4;852;645;74
4;852;645;74
4;908;597;74
4;873;567;43
4;852;406;0
4;852;406;0
4;852;406;0
4;852;645;74
4;852;645;74
4;908;597;74
4;873;567;43
4;784;240;0
4;784;240;0
4;944;279;0
4;944;279;0
4;944;279;0
4;778;204;0
4;858;314;3
4;784;224;0
4;784;224;0
4;944;279;0
4;944;279;0
4;944;279;0
4;778;204;0
4;858;298;3
3;812;386;0
3;812;386;0
3;812;386;0
3;852;453;0
3;852;453;0
3;944;238;15
3;944;222;15
4;812;386;42
4;852;390;0
4;784;240;15
4;784;224;15
4;784;259;15
4;784;259;15
4;784;259;15
4;812;386;42
4;852;390;0
4;784;240;15
4;784;224;15
4;784;259;15
4;784;259;15
4;784;259;15
4;812;386;42
4;852;390;0
4;784;240;15
4;784;224;15
4;784;259;15
4;784;259;15
4;784;259;15
4;852;406;0
4;852;406;0
4;852;406;0
4;908;595;74
4;812;593;89
4;873;567;45
4;873;567;45
4;852;406;0
4;852;406;0
4;852;406;0
4;908;595;74
4;812;593;89
4;873;567;45
4;873;567;45
4;873;315;0
4;944;279;0
4;944;279;0
4;944;279;0
4;778;204;0
4;778;204;0
4;858;316;5
4;873;299;0
4;944;279;0
4;944;279;0
4;944;279;0
4;778;204;0
4;778;204;0
4;858;300;5
3;812;386;0
3;812;386;0
3;812;386;0
3;852;453;0
3;852;453;0
3;778;204;15
3;778;204;15
4;852;390;0
4;873;519;21
4;784;240;15
4;784;224;15
4;784;259;15
4;784;259;15
4;784;259;15
4;873;519;21
4;873;519;21
4;784;240;15
4;784;224;15
4;784;259;15
4;784;259;15
4;784;259;15
4;873;519;21
4;873;519;21
4;784;240;15
4;784;224;15
4;784;259;15
4;784;259;15
4;784;259;15
4;852;406;0
4;852;406;0
4;852;406;0
4;852;645;74
4;908;581;74
4;873;567;61
4;873;567;61
4;852;406;0
4;852;406;0
4;852;406;0
4;852;645;74
4;908;581;74
4;873;567;61
4;873;567;61
4;837;263;0
4;837;263;0
4;837;263;0
4;778;204;0
4;778;608;0
4;797;384;0
4;797;383;0
4;837;263;0
4;837;263;0
4;837;263;0
4;778;204;0
4;778;608;0
4;797;384;0
4;797;383;0
3;805;415;42
3;805;415;42
3;805;415;42
3;791;767;0
3;908;313;15
3;908;313;15
3;800;498;15
4;805;415;63
4;805;463;63
4;965;292;15
4;985;272;15
4;985;272;15
4;805;415;15
4;800;465;15
4;805;415;63
4;965;292;15
4;985;272;15
4;985;272;15
4;805;415;15
4;800;465;15
4;800;465;15
4;805;415;63
4;805;463;63
4;965;292;15
4;985;272;15
4;985;272;15
4;805;415;15
4;800;465;15
4;791;649;0
4;791;649;0
4;888;546;0
4;888;546;0
4;799;548;15
4;799;532;15
4;791;767;15
4;800;567;0
4;800;391;0
4;800;410;0
4;800;398;0
4;908;397;0
4;908;397;0
4;800;366;0
4;800;567;0
4;800;391;0
4;800;410;0
4;800;398;0
4;908;397;0
4;908;397;0
4;800;366;0
4;805;415;42
4;805;415;42
4;805;415;42
4;791;767;0
4;833;457;103
4;833;457;103
4;833;457;103
1;800;318;0
1;800;337;0
1;873;265;0
1;812;361;0
1;817;316;0
1;817;316;0
1;812;329;0
2;797;355;0
2;797;474;0
2;797;443;0
2;797;339;0
2;797;330;0
2;800;425;0
2;800;425;0
3;797;368;0
3;797;367;0
3;791;511;0
3;791;511;0
3;791;511;0
3;791;511;0
3;791;446;0
4;797;539;0
4;797;539;0
4;797;481;0
4;797;463;0
4;797;473;0
4;797;464;0
4;797;464;0
4;873;340;2
4;873;340;2
4;797;435;0
4;797;431;0
4;791;442;0
4;791;442;0
4;791;442;0
4;791;525;0
4;791;532;0
4;791;532;0
4;791;532;0
4;833;343;2
4;791;473;2
4;833;343;2
4;791;525;0
4;791;532;0
4;791;532;0
4;791;532;0
4;833;343;2
4;791;473;2
4;833;343;2
4;791;532;0
4;791;532;0
4;791;653;0
4;833;343;2
4;791;473;2
4;791;480;2
4;833;343;2
4;791;532;0
4;791;532;0
4;791;653;0
4;833;343;2
4;791;473;2
4;791;480;2
4;833;343;2
4;791;569;0
4;894;469;0
4;894;469;0
4;894;469;0
4;894;469;0
4;833;294;0
4;833;294;0
3;797;513;0
3;797;514;0
3;797;513;0
3;797;569;0
3;797;577;0
3;797;578;0
3;797;478;0
4;796;431;0
4;796;431;0
4;894;425;0
4;894;462;0
4;894;425;0
4;791;468;0
4;791;468;0
4;796;432;0
4;796;432;0
4;894;426;0
4;894;464;0
4;894;426;0
4;791;469;0
4;791;469;0
4;796;431;0
4;796;431;0
4;894;425;0
4;894;462;0
4;894;425;0
4;791;468;0
4;791;468;0
4;791;559;0
4;796;431;0
4;796;431;0
4;791;644;0
4;791;644;0
4;791;468;0
4;791;468;0
4;796;413;0
4;791;568;0
4;796;425;0
4;796;578;0
4;894;531;0
4;796;579;0
4;791;450;0
4;791;568;0
4;796;425;0
4;796;578;0
4;894;531;0
4;894;531;0
4;796;579;0
4;791;450;0
4;797;448;0
4;797;436;0
4;797;437;0
4;797;477;0
4;797;542;0
4;797;542;0
4;797;542;0
3;832;450;0
3;797;596;0
3;797;596;0
3;784;625;0
3;784;625;0
3;784;625;0
3;784;625;0
4;832;545;0
4;838;348;34
4;832;546;0
4;827;605;0
4;827;605;0
4;827;556;0
4;827;556;0
4;784;528;34
4;832;546;34
4;832;546;34
4;797;596;0
4;797;596;0
4;784;730;0
4;784;730;0
4;784;528;34
4;832;546;34
4;832;546;34
4;797;596;0
4;797;596;0
4;784;730;0
4;784;730;0
4;791;531;0
4;833;492;0
4;833;492;0
4;833;492;0
4;833;492;0
4;887;456;15
4;887;456;15
4;791;531;0
4;833;492;0
4;833;492;0
4;833;492;0
4;833;492;0
4;887;456;15
4;887;456;15
4;791;531;0
4;833;492;0
4;833;492;0
4;833;492;0
4;833;492;0
4;944;497;15
4;944;497;15
4;791;531;0
4;833;492;0
4;833;492;0
4;833;492;0
4;833;492;0
4;944;497;15
4;944;497;15
3;797;368;0
3;797;368;0
3;797;467;0
3;784;514;0
3;784;514;0
3;784;514;0
3;784;514;0
4;797;463;0
4;797;368;0
4;784;543;0
4;784;543;0
4;784;543;0
4;784;506;0
4;784;506;0
4;797;463;0
4;797;368;0
4;784;543;0
4;784;543;0
4;784;543;0
4;784;506;0
4;784;506;0
4;838;371;41
4;797;467;0
4;784;512;0
4;784;512;0
4;784;512;0
4;784;512;0
4;784;512;0
4;784;543;0
4;784;543;0
4;800;663;0
4;800;670;0
4;833;381;4
4;833;381;4
4;833;381;4
4;784;543;0
4;784;543;0
4;800;663;0
4;800;670;0
4;833;381;4
4;833;381;4
4;833;381;4
4;784;543;0
4;784;543;0
4;800;663;0
4;800;670;0
4;833;381;4
4;833;381;4
4;833;381;4
4;784;543;0
4;784;543;0
4;800;663;0
4;800;670;0
4;833;381;4
4;833;381;4
4;833;381;4
3;797;359;0
3;797;359;0
3;797;426;0
3;784;504;0
3;784;504;0
3;784;504;0
3;784;504;0
4;797;359;0
4;784;533;0
4;784;533;0
4;784;533;0
4;784;496;0
4;784;496;0
4;784;496;0
4;797;359;0
4;784;533;0
4;784;533;0
4;784;533;0
4;784;496;0
4;784;496;0
4;784;496;0
4;894;529;41
4;797;426;0
4;929;498;0
4;784;502;0
4;784;502;0
4;784;502;0
4;784;502;0
4;784;533;0
4;784;533;0
4;800;670;0
4;791;499;4
4;791;499;4
4;833;371;4
4;833;371;4
4;784;533;0
4;784;533;0
4;800;670;0
4;791;499;4
4;791;499;4
4;833;371;4
4;833;371;4
4;784;533;0
4;784;533;0
4;800;670;0
4;791;499;4
4;791;499;4
4;833;371;4
4;833;371;4
4;784;533;0
4;784;533;0
4;800;670;0
4;791;499;4
4;791;499;4
4;833;371;4
4;833;371;4
3;800;432;0
3;800;432;0
3;800;425;0
3;800;425;0
3;800;457;0
3;800;457;0
3;800;457;0
4;797;388;0
4;797;388;0
4;800;432;0
4;800;432;0
4;800;461;0
4;800;461;0
4;800;461;0
4;797;388;0
4;797;388;0
4;800;432;0
4;800;432;0
4;800;461;0
4;800;461;0
4;800;461;0
4;800;427;0
4;800;427;0
4;800;461;0
4;800;560;0
4;800;536;0
4;800;532;0
4;800;532;0
4;800;427;0
4;800;427;0
4;928;427;0
4;797;476;0
4;797;476;0
4;800;461;0
4;800;536;0
4;800;466;0
4;800;466;0
4;800;536;0
4;800;500;0
4;800;542;0
4;800;542;0
4;800;542;0
4;800;466;0
4;800;466;0
4;800;536;0
4;800;500;0
4;800;542;0
4;800;542;0
4;800;542;0
4;800;466;0
4;800;466;0
4;800;536;0
4;800;500;0
4;800;542;0
4;800;542;0
4;800;542;0
3;800;432;0
3;800;432;0
3;800;425;0
3;800;425;0
3;800;457;0
3;800;457;0
3;800;457;0
4;797;388;0
4;797;388;0
4;800;432;0
4;800;432;0
4;800;461;0
4;800;461;0
4;800;461;0
4;797;388;0
4;797;388;0
4;800;432;0
4;800;432;0
4;800;461;0
4;800;461;0
4;800;461;0
4;800;427;0
4;800;427;0
4;800;461;0
4;800;560;0
4;800;536;0
4;800;532;0
4;800;532;0
4;800;427;0
4;800;427;0
4;928;427;0
4;797;476;0
4;797;476;0
4;800;461;0
4;800;536;0
4;800;466;0
4;800;466;0
4;800;536;0
4;800;500;0
4;800;542;0
4;800;542;0
4;800;542;0
4;800;466;0
4;800;466;0
4;800;536;0
4;800;500;0
4;800;542;0
4;800;542;0
4;800;542;0
4;800;466;0
4;800;466;0
4;800;536;0
4;800;500;0
4;800;542;0
4;800;542;0
4;800;542;0
2;800;513;0
2;896;463;0
2;800;451;0
2;800;449;0
2;800;478;0
2;800;478;0
2;800;478;0
3;800;513;0
3;800;513;0
3;800;513;0
3;800;513;0
3;800;545;0
3;800;545;0
3;800;518;0
4;800;515;81
4;800;515;81
4;800;563;0
4;800;563;0
4;800;633;0
4;800;563;0
4;800;563;0
4;800;518;81
4;800;515;81
4;800;515;81
4;800;633;0
4;800;563;0
4;800;563;0
4;800;563;0
4;800;515;81
4;800;515;81
4;797;670;0
4;797;670;0
4;797;670;0
4;797;681;0
4;800;664;0
4;800;515;81
4;800;515;81
4;800;526;81
4;797;681;0
4;797;681;0
4;800;664;0
4;800;664;0
4;800;547;81
4;950;657;0
4;800;724;0
4;800;687;0
4;800;687;0
4;800;687;0
4;800;687;0
4;800;547;81
4;950;657;0
4;800;724;0
4;800;687;0
4;800;687;0
4;800;687;0
4;800;687;0
4;800;520;81
4;950;630;0
4;800;697;0
4;800;660;0
4;800;660;0
4;800;660;0
4;800;660;0
3;896;433;0
3;896;384;0
3;896;384;0
3;896;400;0
3;896;400;0
3;896;400;0
3;896;400;0
4;896;473;0
4;896;473;0
4;800;355;0
4;896;473;0
4;896;495;0
4;928;469;0
4;928;433;0
4;896;424;0
4;896;424;0
4;800;306;0
4;896;424;0
4;928;384;0
4;928;384;0
4;896;490;0
4;896;424;0
4;896;424;0
4;800;306;0
4;896;424;0
4;928;384;0
4;928;384;0
4;896;490;0
4;896;430;11
4;896;430;11
4;908;456;11
4;896;430;11
4;896;400;137
4;848;403;0
4;848;403;0
4;896;430;11
4;896;430;11
4;908;456;11
4;896;430;11
4;896;400;137
4;848;403;0
4;848;403;0
4;896;430;11
4;896;430;11
4;908;456;11
4;896;430;11
4;896;400;137
4;848;403;0
4;848;403;0
4;896;430;11
4;896;430;11
4;908;456;11
4;896;430;11
4;896;400;137
4;848;403;0
4;848;403;0
3;800;457;34
3;800;451;0
3;800;451;0
3;800;451;0
3;800;451;0
3;800;451;0
3;800;512;0
4;800;457;0
4;800;457;0
4;800;457;0
4;800;457;0
4;800;457;0
4;840;457;0
4;840;457;0
4;800;451;86
4;800;548;0
4;800;398;0
4;800;398;0
4;800;399;0
4;800;399;0
4;800;548;0
4;800;451;86
4;800;548;0
4;800;398;0
4;800;398;0
4;800;399;0
4;800;399;0
4;800;548;0
4;800;451;86
4;800;548;0
4;800;398;0
4;800;398;0
4;800;399;0
4;800;399;0
4;800;548;0
4;800;451;86
4;800;548;0
4;800;398;0
4;800;398;0
4;800;399;0
4;800;399;0
4;800;548;0
4;800;451;86
4;800;548;0
4;800;398;0
4;800;398;0
4;800;399;0
4;800;399;0
4;800;548;0
4;800;520;11
4;800;520;11
4;800;520;11
4;800;512;109
4;800;512;0
4;930;336;0
4;930;336;0
3;800;455;34
3;800;455;34
3;800;449;0
3;800;449;0
3;800;449;0
3;800;449;0
3;800;512;0
4;800;455;0
4;800;455;0
4;800;455;0
4;800;455;0
4;840;455;0
4;840;455;0
4;840;455;0
4;800;455;0
4;800;455;0
4;800;455;0
4;800;455;0
4;840;455;0
4;840;455;0
4;840;455;0
4;950;354;0
4;950;354;0
4;800;546;0
4;800;427;0
4;800;427;0
4;800;427;0
4;800;546;0
4;950;354;0
4;950;354;0
4;800;546;0
4;800;427;0
4;800;427;0
4;800;427;0
4;800;546;0
4;950;354;0
4;950;354;0
4;800;546;0
4;800;427;0
4;800;427;0
4;800;427;0
4;800;546;0
4;950;354;0
4;950;354;0
4;800;546;0
4;800;427;0
4;800;427;0
4;800;427;0
4;800;546;0
4;800;520;11
4;800;520;11
4;800;520;11
4;800;512;109
4;800;512;0
4;930;336;0
4;930;336;0
3;805;415;42
3;805;415;42
3;908;539;42
3;805;415;42
3;908;293;15
3;908;293;15
3;800;478;15
4;805;415;63
4;965;292;15
4;985;272;15
4;985;272;15
4;805;415;15
4;800;465;15
4;800;465;15
4;805;415;63
4;805;463;63
4;965;292;15
4;985;272;15
4;985;272;15
4;805;415;15
4;800;465;15
4;800;567;105
4;800;532;105
4;800;532;105
4;800;532;105
4;965;443;15
4;1088;396;15
4;1088;396;15
4;805;463;63
4;985;272;15
4;985;272;15
4;805;415;15
4;800;465;15
4;800;465;15
4;800;465;15
4;800;547;0
4;800;371;0
4;800;384;0
4;800;378;0
4;908;377;0
4;908;377;0
4;800;346;0
4;800;547;0
4;800;371;0
4;800;384;0
4;800;378;0
4;908;377;0
4;908;377;0
4;800;346;0
4;805;415;42
4;805;415;42
4;805;415;42
4;800;478;105
4;800;478;105
4;800;478;105
4;791;747;0
3;805;415;42
3;805;415;42
3;908;539;42
3;805;415;42
3;908;293;15
3;908;293;15
3;800;478;15
4;805;415;63
4;965;292;15
4;985;272;15
4;985;272;15
4;805;415;15
4;800;465;15
4;800;465;15
4;805;415;63
4;805;463;63
4;965;292;15
4;985;272;15
4;985;272;15
4;805;415;15
4;800;465;15
4;800;567;105
4;800;532;105
4;800;532;105
4;800;532;105
4;965;443;15
4;1088;396;15
4;1088;396;15
4;805;463;63
4;985;272;15
4;985;272;15
4;805;415;15
4;800;465;15
4;800;465;15
4;800;465;15
4;800;547;0
4;800;371;0
4;800;384;0
4;800;378;0
4;908;377;0
4;908;377;0
4;800;346;0
4;800;547;0
4;800;371;0
4;800;384;0
4;800;378;0
4;908;377;0
4;908;377;0
4;800;346;0
4;805;415;42
4;805;415;42
4;805;415;42
4;800;478;105
4;800;478;105
4;800;478;105
4;791;747;0
3;805;415;42
3;805;415;42
3;908;539;42
3;805;415;42
3;908;293;15
3;908;293;15
3;800;478;15
4;805;415;63
4;965;292;15
4;985;272;15
4;985;272;15
4;805;415;15
4;800;465;15
4;800;465;15
4;805;415;63
4;805;463;63
4;965;292;15
4;985;272;15
4;985;272;15
4;805;415;15
4;800;465;15
4;800;567;105
4;800;532;105
4;800;532;105
4;800;532;105
4;965;443;15
4;1088;396;15
4;1088;396;15
4;805;463;63
4;985;272;15
4;985;272;15
4;805;415;15
4;800;465;15
4;800;465;15
4;800;465;15
4;800;547;0
4;800;371;0
4;800;384;0
4;800;378;0
4;908;377;0
4;908;377;0
4;800;346;0
4;800;547;0
4;800;371;0
4;800;384;0
4;800;378;0
4;908;377;0
4;908;377;0
4;800;346;0
4;805;415;42
4;805;415;42
4;805;415;42
4;800;478;105
4;800;478;105
4;800;478;105
4;791;747;0
2;873;265;0
2;873;379;0
2;873;377;0
2;873;377;0
2;873;390;0
2;873;390;0
2;873;390;0
3;873;265;34
3;800;377;0
3;800;316;0
3;800;316;0
3;873;377;0
3;873;357;0
3;873;357;0
4;825;246;0
4;825;260;0
4;825;260;0
4;873;250;0
4;873;250;0
4;873;302;0
4;908;265;0
4;800;324;0
4;800;377;0
4;800;377;0
4;800;377;0
4;800;377;0
4;800;377;0
4;908;377;0
4;800;316;0
4;800;316;0
4;873;340;0
4;873;348;0
4;943;304;0
4;800;336;0
4;908;412;0
4;800;316;0
4;800;316;0
4;873;340;0
4;873;348;0
4;943;304;0
4;800;336;0
4;908;412;0
4;873;377;34
4;873;410;0
4;873;377;0
4;873;377;0
4;893;431;0
4;893;377;0
4;893;442;0
4;873;357;47
4;873;357;47
4;873;357;47
4;800;393;47
4;800;393;47
4;800;393;47
4;858;247;15
4;873;357;47
4;873;357;47
4;873;357;47
4;800;393;47
4;800;393;47
4;800;393;47
4;858;247;15
3;873;379;1
3;873;379;34
3;873;379;0
3;873;379;0
3;873;379;0
3;873;379;0
3;873;379;0
4;873;379;0
4;873;379;0
4;873;379;0
4;873;379;0
4;873;379;0
4;893;442;0
4;893;442;0
4;873;379;0
4;873;379;0
4;873;379;0
4;873;379;0
4;908;379;0
4;873;379;0
4;873;379;0
4;873;379;1
4;800;419;50
4;800;323;50
4;893;251;0
4;893;251;0
4;873;265;0
4;873;265;0
4;873;379;1
4;800;419;50
4;800;323;50
4;893;251;0
4;893;251;0
4;873;265;0
4;873;265;0
4;873;379;1
4;800;419;50
4;800;323;50
4;893;251;0
4;893;251;0
4;873;265;0
4;873;265;0
4;873;379;1
4;800;419;50
4;800;323;50
4;893;251;0
4;893;251;0
4;873;265;0
4;873;265;0
4;873;379;1
4;800;419;50
4;800;323;50
4;893;251;0
4;893;251;0
4;873;265;0
4;873;265;0
3;873;377;0
3;873;377;34
3;873;377;0
3;873;377;0
3;873;377;0
3;873;377;0
3;893;442;0
4;873;377;0
4;873;377;0
4;873;377;0
4;873;377;0
4;893;442;0
4;893;442;0
4;893;442;0
4;873;377;0
4;873;377;0
4;873;377;0
4;873;377;0
4;873;377;0
4;873;377;0
4;873;389;0
4;873;377;0
4;873;377;0
4;800;417;50
4;873;263;0
4;873;263;0
4;873;263;0
4;873;474;0
4;873;377;0
4;873;377;0
4;800;417;50
4;873;263;0
4;873;263;0
4;873;263;0
4;873;474;0
4;873;377;0
4;873;377;0
4;800;417;50
4;873;263;0
4;873;263;0
4;873;263;0
4;873;474;0
4;873;377;0
4;873;377;0
4;800;417;50
4;873;263;0
4;873;263;0
4;873;263;0
4;873;474;0
4;893;442;16
4;893;442;16
4;893;442;34
4;893;442;34
4;893;442;34
4;800;565;50
4;800;483;50
3;873;377;0
3;873;377;34
3;873;377;0
3;873;377;0
3;873;377;0
3;873;377;0
3;893;442;0
4;873;377;0
4;873;377;0
4;873;377;0
4;873;377;0
4;893;442;0
4;893;442;0
4;893;442;0
4;873;377;0
4;873;377;0
4;873;377;0
4;873;377;0
4;873;377;0
4;873;377;0
4;873;389;0
4;873;377;0
4;873;377;0
4;800;417;50
4;873;263;0
4;873;263;0
4;873;263;0
4;873;474;0
4;873;377;0
4;873;377;0
4;800;417;50
4;873;263;0
4;873;263;0
4;873;263;0
4;873;474;0
4;873;377;0
4;873;377;0
4;800;417;50
4;873;263;0
4;873;263;0
4;873;263;0
4;873;474;0
4;873;377;0
4;873;377;0
4;800;417;50
4;873;263;0
4;873;263;0
4;873;263;0
4;873;474;0
4;893;442;16
4;893;442;16
4;893;442;34
4;893;442;34
4;893;442;34
4;800;565;50
4;800;483;50
3;873;390;0
3;873;390;0
3;873;390;47
3;873;390;47
3;873;390;47
3;800;426;47
3;800;426;47
4;873;390;47
4;800;426;47
4;800;426;47
4;800;426;47
4;800;426;47
4;858;282;15
4;858;282;15
4;873;390;47
4;800;426;47
4;800;426;47
4;800;426;47
4;800;426;47
4;858;282;15
4;858;282;15
4;805;377;47
4;805;377;47
4;805;363;47
4;805;390;47
4;805;390;47
4;805;390;47
4;858;439;15
4;805;377;47
4;805;377;47
4;805;363;47
4;805;390;47
4;805;390;47
4;805;390;47
4;858;439;15
4;805;377;47
4;805;377;47
4;805;363;47
4;873;390;117
4;858;439;15
4;858;439;15
4;858;439;15
